"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor6.CR1X","63214","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","Mean_Chl_ugl","Mean_Turb_NTU"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)3","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","ug/l","NTU"
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-12-06 17:00:00",1659,16.03618,89.30495,1.626469,2.099,0.244,2.525,"2022-12-06 16:00:30",9.616861,15.78592,15.38544,15.15,15.47715,15.43126,15.36741,-0.7810451,15.09,15.36328,15.47667,15.2,15.25988,101.1185,45.69294,108.9841,10.11235,6.803557,10.92837,49744.7,50451.63,50946.12,61966.82,62911.78,63347.54,3.950943,2.651942
"2022-12-06 18:00:00",1660,15.84554,90.26345,1.624039,0.996,0.76,2.325,"2022-12-06 17:01:00",2.717738,15.67025,15.32697,15.19,15.44984,15.43123,15.36391,-0.9835495,15.1,15.36566,15.47959,15.02,15.26524,99.69784,47.73841,109.1467,9.982781,7.148756,10.94341,49881.9,50446.38,50955.14,62055.78,62874.21,63674.09,3.993696,2.608715
"2022-12-06 19:00:00",1661,15.58605,91.77628,1.62401,1.094,0.687,2.3,"2022-12-06 18:46:30",2.840879,15.61727,15.29013,15.29,15.44587,15.43307,15.36907,-1.949947,15,15.37939,15.47551,15.15,15.26661,98.16053,28.1021,108.2735,9.836638,4.328255,10.85553,49823.87,50314.76,51073.21,61840.77,62889.54,63601.4,4.31993,2.586514
"2022-12-06 20:00:00",1662,15.29436,93.53969,1.624569,1.769,0.359,2.4,"2022-12-06 19:04:30",6.192004,15.54184,15.29566,15.1,15.44483,15.43779,15.36955,-2.326242,15.12,15.38563,15.47132,15.08,15.27742,96.15676,18.5288,107.5531,9.63467,2.892519,10.78081,50078.65,50506.54,51143.87,62437.64,62958.59,63809.21,4.48628,2.532274
"2022-12-06 21:00:00",1663,14.98594,94.202,1.603933,1.879,0.359,2.475,"2022-12-06 21:00:00",7.368991,15.36225,15.29126,15.06,15.43805,15.43133,15.36099,-2.461879,15.04,15.38066,15.47276,15.1,15.27941,93.23969,16.05741,106.7334,9.343287,2.518621,10.69819,50043.97,50479.46,51046.88,62489.39,63027.71,63638.55,4.045594,2.444555
"2022-12-06 22:00:00",1664,14.93031,93.11352,1.579733,2.248,0.375,2.975,"2022-12-06 21:31:30",12.29581,15.35437,15.23976,15.07,15.43742,15.4356,15.37275,-2.438992,15.03,15.37723,15.47397,15.19,15.27863,92.16003,17.96973,106.6124,9.245329,2.812769,10.68625,49797.49,50498.27,51067.18,62145.22,63079.16,63522.36,4.036803,2.348247
"2022-12-06 23:00:00",1665,14.72543,93.27954,1.561771,1.252,0.609,2.125,"2022-12-06 22:38:30",3.18004,15.34626,15.21254,15.08,15.43492,15.45243,15.3911,-2.572047,15.03,15.3766,15.47324,15.08,15.28651,92.56317,14.19911,105.8315,9.291224,2.236034,10.60617,49880.42,50474.21,51046.12,62205.66,63036.35,63676.39,3.624144,2.122105
"2022-12-07 00:00:00",1666,14.65931,94.04304,1.567847,1.095,0.518,1.85,"2022-12-06 23:12:30",2.056428,15.28959,15.1995,15.05,15.43925,15.45484,15.39573,-2.602684,15.19,15.37285,15.47282,15.1,15.29254,96.39991,13.67049,105.0641,9.67905,2.155365,10.5279,49896.23,50511.78,51115.3,62284.36,62854.09,63731.75,3.736472,2.051863
"2022-12-07 01:00:00",1667,14.64186,94.23967,1.569355,1.554,0.757,2.9,"2022-12-07 00:47:00",6.587378,15.24578,15.19646,14.96,15.44008,15.44352,15.38109,-2.639092,15.13,15.37444,15.47403,15.14,15.29277,98.00291,12.91187,104.262,9.840643,2.038353,10.44748,49774.12,50494.52,51079.22,62274.31,62908.89,63626.61,3.718293,2.077404
"2022-12-07 02:00:00",1668,14.69914,93.66444,1.565556,1.845,0.366,2.975,"2022-12-07 01:30:30",7.044374,15.25026,15.14322,14.98,15.43799,15.43648,15.36597,-2.641049,15.14,15.37419,15.48006,15.17,15.2837,97.7403,12.92416,103.2725,9.825522,2.040488,10.35034,49694.97,50481.72,51038.61,62178.54,62901.82,63545.64,3.921921,2.045989
"2022-12-07 03:00:00",1669,14.63191,93.58627,1.557476,1.468,0.339,2.2,"2022-12-07 02:00:30",3.657188,15.26203,15.12225,14.95,15.41117,15.42565,15.36095,-2.650454,15.14,15.37297,15.48598,15.05,15.28323,96.60494,12.74374,103.0438,9.715772,2.01336,10.32752,49634.66,50499.03,51128.09,62140.07,62920.57,63822.95,3.741026,2.019975
"2022-12-07 04:00:00",1670,14.67018,93.5265,1.560326,1.458,0.301,2.175,"2022-12-07 03:21:30",3.501381,15.2447,15.10002,14.91,15.32956,15.33883,15.30133,-2.678267,15.04,15.37521,15.48357,15.21,15.25284,96.71294,12.21693,102.6766,9.73129,1.93221,10.29743,49620.34,50471.95,50937.09,62154.58,63027.06,63338.54,3.161332,1.897479
"2022-12-07 05:00:00",1671,14.70136,93.22491,1.558444,1.373,0.498,2.275,"2022-12-07 04:50:00",3.510791,15.22409,15.09325,14.91,15.31966,15.34276,15.34202,-2.697315,15.06,15.37033,15.47945,15.07,15.26793,99.47903,11.64946,102.4574,10.01109,1.843306,10.27212,49587.18,50435.86,51295.02,62131.87,62924.19,64014.37,3.421625,1.925301
"2022-12-07 06:00:00",1672,14.61795,93.88094,1.560992,0.64,0.664,1.875,"2022-12-07 05:15:00",1.223306,15.18597,15.05689,14.92,15.28855,15.32493,15.32561,-2.72762,15.04,15.36199,15.47712,15.1,15.27278,100.4269,11.10867,101.6575,10.1144,1.759372,10.19086,49712.31,50461.42,51056.65,62270.05,63025.91,63661.23,3.211425,1.88961
"2022-12-07 07:00:00",1673,14.34123,93.65356,1.529609,2.064,0.317,3,"2022-12-07 06:09:00",9.430605,15.13492,14.99265,14.86,15.22528,15.25533,15.2176,-2.625329,15,15.35362,15.46747,15.1,15.23839,100.5919,15.14011,101.8872,10.14508,2.381264,10.22144,49394.21,50050.8,51018.31,61953.55,62563.09,63616.29,3.459579,2.154874
"2022-12-07 08:00:00",1674,14.44126,92.47298,1.520101,0.969,0.612,2,"2022-12-07 07:12:30",1.861643,15.13737,14.98985,14.8,15.21085,15.23681,15.2035,-1.991619,15.05,15.35436,15.4732,15.11,15.27619,99.97431,36.63785,101.9564,10.08339,5.6092,10.22009,49529.12,50418.56,51119.82,62217.78,62937.99,63713.63,3.311751,1.875604
"2022-12-07 09:00:00",1675,14.40708,92.96671,1.524829,0.917,0.474,1.75,"2022-12-07 08:24:00",1.322689,15.00223,14.97556,14.92,15.22577,15.2659,15.32181,-1.475514,14.96,15.35222,15.47526,15.23,15.32076,98.80495,52.0416,100.3426,9.968534,7.866675,10.04869,49565.32,50559.18,51098,62088.35,63267.27,63524.07,3.22845,1.921029
"2022-12-07 01:00:00",1667,14.64186,94.23967,1.569355,1.554,0.757,2.9,"2022-12-07 00:47:00",6.587378,15.24578,15.19646,14.96,15.44008,15.44352,15.38109,-2.639092,15.13,15.37444,15.47403,15.14,15.29277,98.00291,12.91187,104.262,9.840643,2.038353,10.44748,49774.12,50494.52,51079.22,62274.31,62908.89,63626.61,3.718293,2.077404
"2022-12-07 02:00:00",1668,14.69914,93.66444,1.565556,1.845,0.366,2.975,"2022-12-07 01:30:30",7.044374,15.25026,15.14322,14.98,15.43799,15.43648,15.36597,-2.641049,15.14,15.37419,15.48006,15.17,15.2837,97.7403,12.92416,103.2725,9.825522,2.040488,10.35034,49694.97,50481.72,51038.61,62178.54,62901.82,63545.64,3.921921,2.045989
"2022-12-07 03:00:00",1669,14.63191,93.58627,1.557476,1.468,0.339,2.2,"2022-12-07 02:00:30",3.657188,15.26203,15.12225,14.95,15.41117,15.42565,15.36095,-2.650454,15.14,15.37297,15.48598,15.05,15.28323,96.60494,12.74374,103.0438,9.715772,2.01336,10.32752,49634.66,50499.03,51128.09,62140.07,62920.57,63822.95,3.741026,2.019975
"2022-12-07 04:00:00",1670,14.67018,93.5265,1.560326,1.458,0.301,2.175,"2022-12-07 03:21:30",3.501381,15.2447,15.10002,14.91,15.32956,15.33883,15.30133,-2.678267,15.04,15.37521,15.48357,15.21,15.25284,96.71294,12.21693,102.6766,9.73129,1.93221,10.29743,49620.34,50471.95,50937.09,62154.58,63027.06,63338.54,3.161332,1.897479
"2022-12-07 05:00:00",1671,14.70136,93.22491,1.558444,1.373,0.498,2.275,"2022-12-07 04:50:00",3.510791,15.22409,15.09325,14.91,15.31966,15.34276,15.34202,-2.697315,15.06,15.37033,15.47945,15.07,15.26793,99.47903,11.64946,102.4574,10.01109,1.843306,10.27212,49587.18,50435.86,51295.02,62131.87,62924.19,64014.37,3.421625,1.925301
"2022-12-07 06:00:00",1672,14.61795,93.88094,1.560992,0.64,0.664,1.875,"2022-12-07 05:15:00",1.223306,15.18597,15.05689,14.92,15.28855,15.32493,15.32561,-2.72762,15.04,15.36199,15.47712,15.1,15.27278,100.4269,11.10867,101.6575,10.1144,1.759372,10.19086,49712.31,50461.42,51056.65,62270.05,63025.91,63661.23,3.211425,1.88961
"2022-12-07 07:00:00",1673,14.34123,93.65356,1.529609,2.064,0.317,3,"2022-12-07 06:09:00",9.430605,15.13492,14.99265,14.86,15.22528,15.25533,15.2176,-2.625329,15,15.35362,15.46747,15.1,15.23839,100.5919,15.14011,101.8872,10.14508,2.381264,10.22144,49394.21,50050.8,51018.31,61953.55,62563.09,63616.29,3.459579,2.154874
"2022-12-07 08:00:00",1674,14.44126,92.47298,1.520101,0.969,0.612,2,"2022-12-07 07:12:30",1.861643,15.13737,14.98985,14.8,15.21085,15.23681,15.2035,-1.991619,15.05,15.35436,15.4732,15.11,15.27619,99.97431,36.63785,101.9564,10.08339,5.6092,10.22009,49529.12,50418.56,51119.82,62217.78,62937.99,63713.63,3.311751,1.875604
"2022-12-07 09:00:00",1675,14.40708,92.96671,1.524829,0.917,0.474,1.75,"2022-12-07 08:24:00",1.322689,15.00223,14.97556,14.92,15.22577,15.2659,15.32181,-1.475514,14.96,15.35222,15.47526,15.23,15.32076,98.80495,52.0416,100.3426,9.968534,7.866675,10.04869,49565.32,50559.18,51098,62088.35,63267.27,63524.07,3.22845,1.921029
"2022-12-07 10:00:00",1676,14.20453,93.58725,1.515039,1.428,0.355,2.55,"2022-12-07 10:00:00",3.482325,14.95662,14.98658,14.94,15.21176,15.24646,15.26963,-0.8022583,15.06,15.35243,15.47563,15.15,15.31625,96.8131,69.70028,100.8314,9.765229,10.43402,10.09862,49168.81,50296.73,51028.09,61564.48,62782.18,63543.86,3.129028,1.986585
"2022-12-07 11:00:00",1677,14.13652,92.36482,1.488654,2.05,0.255,2.8,"2022-12-07 10:01:00",9.030724,15.22786,15.09036,14.99,15.28183,15.2768,15.25587,0.8525701,15.06,15.3633,15.48431,15.21,15.28796,98.23717,68.09461,102.6111,9.886708,9.670035,10.28315,49385.15,50207.97,51043.11,61771.93,62646.34,63458.87,2.518223,2.152919
"2022-12-07 12:00:00",1678,15.12298,90.07837,1.54739,0.759,0.733,2.025,"2022-12-07 11:08:30",1.701153,15.45342,15.12225,14.95,15.3412,15.32758,15.29,2.277571,15,15.37842,15.49416,15.3,15.26569,99.57655,65.18774,104.0217,10.01464,8.865138,10.42945,49318.8,50235.81,51075.44,61737.89,62783.6,63400.06,2.118937,2.162199
"2022-12-07 13:00:00",1679,15.7146,88.05629,1.571037,0.072,0.188,0.725,"2022-12-07 12:16:30",0.02432204,15.78278,15.13284,15.08,15.38074,15.37423,15.35305,0.1123528,15.09,15.41157,15.50712,15.26,15.30763,99.58047,33.7933,104.6984,10.01275,4.875529,10.48785,49383.64,50248.59,51076.94,61619.05,62667.36,63429.68,1.996099,2.252797
"2022-12-07 14:00:00",1680,16.07507,87.92695,1.605434,0.648,0.59,1.7,"2022-12-07 13:13:30",0.9833829,16.23455,15.18882,15.17,15.42501,15.41633,15.40351,1.713602,15.11,15.43418,15.51505,15.24,15.30282,98.86781,50.26778,105.5144,9.929117,6.828033,10.57065,49489.19,50380.94,51139.37,61619.69,62819.46,63550.19,2.170533,2.231223
"2022-12-07 15:00:00",1681,16.40424,88.95396,1.658627,2.105,0.248,2.95,"2022-12-07 15:00:00",9.7162,16.28985,15.2613,15.18,15.4594,15.47649,15.43268,2.430097,15.26,15.45383,15.52489,15.18,15.31189,100.4668,58.58815,106.4288,10.07397,7.920286,10.66019,49715.33,50527.59,51158.93,61869.57,62756.25,63666.91,2.651372,2.168389
"2022-12-07 16:00:00",1682,16.40434,88.30871,1.646523,3.082,0.343,4.35,"2022-12-07 15:55:00",30.43723,15.91177,15.4206,15.49,15.48479,15.48938,15.44766,2.93211,15.18,15.46329,15.52871,15.2,15.33793,102.2886,76.47788,107.0874,10.22164,10.31551,10.7201,49850.25,50568.21,51160.42,61573.8,62935.16,63634.11,3.703788,2.168797
"2022-12-07 17:00:00",1683,16.50084,85.59343,1.605816,3.002,0.48,4.7,"2022-12-07 16:01:30",29.3195,15.68559,15.46988,15.31,15.63177,15.51397,15.47332,2.23125,15.18,15.47174,15.53255,15.29,15.34056,102.8714,82.41795,107.1513,10.26906,11.33088,10.72586,49918.1,50590,51160.4,61929.05,62948.34,63480.44,3.704123,2.143413
"2022-12-07 18:00:00",1684,16.09013,87.40565,1.597251,2.014,0.28,2.6,"2022-12-07 17:02:30",8.635627,15.57824,15.40157,15.34,15.60196,15.57298,15.49518,1.006273,15.25,15.47227,15.53907,15.33,15.33848,101.863,79.3315,106.4381,10.18327,11.27396,10.65504,49900.75,50590.01,51175.45,61861.24,62880.19,63436.35,3.365769,1.940176
"2022-12-07 19:00:00",1685,15.79754,88.61892,1.589553,1.517,0.343,2.225,"2022-12-07 18:00:30",4.015668,15.53588,15.3725,15.23,15.58035,15.57462,15.48981,-0.6388851,15.24,15.5165,15.56915,15.25,15.37754,99.34052,57.06792,107.1347,9.9373,8.403769,10.71579,49939.95,50599.04,51205.54,62079.48,62884.48,63603.26,2.982408,1.820352
"2022-12-07 20:00:00",1686,15.61867,89.1688,1.581161,0.84,0.516,1.7,"2022-12-07 19:54:30",1.199658,15.52044,15.3585,15.13,15.56715,15.57158,15.48191,-2.393813,15.22,15.52555,15.61863,15.21,15.40038,96.06316,15.94682,106.4408,9.612323,2.49438,10.64116,49858.54,50523.83,51096.51,62125,62791.4,63530.54,2.577569,1.840969
"2022-12-07 21:00:00",1687,15.38006,90.63029,1.582655,1.027,0.476,1.675,"2022-12-07 20:41:30",1.663583,15.46475,15.29609,15.24,15.50841,15.54323,15.49919,-2.473567,15.18,15.52621,15.62575,15.34,15.46561,94.65534,15.59966,111.9874,9.484171,2.444839,11.17993,49816.33,50537.38,51191.25,61893.73,62887.99,63437.9,3.005881,1.847245
"2022-12-07 22:00:00",1688,14.7392,93.87383,1.573111,0.731,0.473,1.4,"2022-12-07 21:02:00",0.8404871,15.5848,15.39946,15.24,15.5516,15.56269,15.52433,-2.539811,15.19,15.50889,15.63267,15.32,15.47752,94.71504,13.67431,116.6117,9.469127,2.151394,11.63875,49945.99,50506.53,51201.77,62089.3,62862.19,63489.87,2.950135,1.877332
"2022-12-07 23:00:00",1689,14.58714,94.63367,1.570378,0.99,0.671,2.1,"2022-12-07 22:36:30",2.22224,15.55772,15.39099,15.16,15.55993,15.58193,15.51405,-2.593585,15.31,15.48333,15.64229,15.11,15.42194,94.12226,13.05127,109.3021,9.411584,2.058151,10.92191,49903.02,50542.62,51070.95,62120.07,62710.04,63643.01,2.956318,1.874835
"2022-12-08 00:00:00",1690,14.11271,95.19437,1.531893,1.694,0.302,2.225,"2022-12-07 23:42:30",5.319617,15.47625,15.32001,15.18,15.52852,15.56443,15.52204,-2.665745,15.27,15.50325,15.6459,15.2,15.39381,96.71994,11.74927,106.7299,9.686086,1.856214,10.6716,49870.61,50596.78,51067.92,62039,62836.39,63509.94,2.869057,1.882585
"2022-12-08 01:00:00",1691,13.75659,95.64045,1.503903,1.845,0.47,3.025,"2022-12-08 00:33:00",7.531455,15.43934,15.27611,15.1,15.48546,15.54467,15.53582,-1.86628,15.25,15.50714,15.64145,15.2,15.40293,97.6348,40.5206,108.2213,9.7869,6.173538,10.8186,49824.62,50605.8,51161.16,62114.45,62850.48,63650.85,2.866932,1.832681
"2022-12-08 02:00:00",1692,13.99924,95.94128,1.532599,1.006,0.736,2.409,"2022-12-08 01:59:00",2.567731,15.40796,15.24426,15.15,15.44346,15.46666,15.52045,-0.5962498,15.23,15.50734,15.64217,15.25,15.39769,95.79996,82.68216,109.9142,9.609534,12.28864,10.98908,49802.02,50629.13,51170.95,62027.21,62935.43,63586.86,2.844341,1.862716
"2022-12-08 03:00:00",1693,13.47571,95.79231,1.478977,2.317,0.307,2.975,"2022-12-08 02:09:00",13.10971,15.38122,15.21749,15.07,15.42079,15.48606,15.57045,-0.5620594,15.33,15.51539,15.64403,15.29,15.41048,94.27182,84.68998,114.0921,9.46172,12.58609,11.40364,49863.08,50619.35,51513.83,62223.92,62762.68,63935.48,2.909221,1.890261
"2022-12-08 04:00:00",1694,13.56724,95.33218,1.480667,1.292,0.526,2.35,"2022-12-08 03:05:30",3.196664,15.36218,15.19766,15.1,15.398,15.40286,15.42029,-0.7182735,15.16,15.52936,15.64864,15.2,15.41495,96.20278,81.42947,114.0493,9.659642,12.13799,11.39828,49872.11,50240.31,51161.92,62197.34,62563.21,63633.17,3.348397,2.062783
"2022-12-08 05:00:00",1695,13.43274,95.18552,1.465514,1.389,0.698,2.525,"2022-12-08 04:59:30",4.340526,15.35105,15.19202,14.96,15.39356,15.39555,15.33934,-1.642164,15.06,15.571,15.64784,15.23,15.40932,98.12882,52.46423,109.7799,9.854229,7.97106,10.97291,50002.54,50097.42,51237.87,62580.99,62535.13,63679.85,3.22942,2.060651
"2022-12-08 06:00:00",1696,13.14657,95.22813,1.439023,2.6,0.414,3.65,"2022-12-08 05:40:30",18.95286,15.34923,15.18105,15.02,15.3845,15.3885,15.33654,-0.895834,15.02,15.54748,15.62416,15.31,15.40449,98.76904,77.31415,108.4797,9.92086,11.62299,10.84408,49931.67,50204.97,51061.91,62383.2,62702.63,63336.73,3.106591,1.988312
"2022-12-08 07:00:00",1697,12.85914,94.59915,1.402949,2.801,0.307,3.35,"2022-12-08 06:40:00",22.75681,15.35054,15.17748,15.16,15.38333,15.38409,15.32771,-0.7481046,15.15,15.53629,15.62355,15.3,15.41616,100.1236,84.20105,109.3432,10.05769,12.58372,10.92767,49945.97,50278.67,51393.52,62197.71,62628.78,63759.81,3.04017,2.000412
"2022-12-08 08:00:00",1698,12.78679,95.79613,1.413947,2.693,0.517,3.5,"2022-12-08 07:12:00",21.50751,15.35486,15.18137,15.03,15.38782,15.38721,15.32983,-0.874522,15.05,15.5292,15.62287,15.24,15.43564,101.3899,81.41805,109.5193,10.18404,12.2178,10.94071,49962.56,50149.34,51374.72,62408.92,62590.36,63851.41,3.115064,1.961381
"2022-12-08 09:00:00",1699,12.61435,97.41569,1.421702,1.053,0.724,2.575,"2022-12-08 08:19:00",2.823225,15.33191,15.16153,14.99,15.36536,15.36452,15.30253,-0.8845909,14.98,15.42019,15.61531,15.31,15.42996,101.8601,83.19923,109.2885,10.23563,12.46936,10.91898,50012.32,50193.71,51415.32,62542.49,62761.09,63778.99,3.085055,1.952323
"2022-12-08 10:00:00",1700,12.78815,97.4078,1.437842,2.014,0.732,3.15,"2022-12-08 09:20:30",10.92578,15.32984,15.16116,15.06,15.36509,15.36482,15.3042,-0.8720851,14.98,15.32752,15.60525,15.32,15.44064,100.476,79.4272,108.5889,10.09664,11.91238,10.84659,49896.24,50149.32,51128.85,62286.79,62698.45,63399.93,2.638403,1.895645
"2022-12-08 11:00:00",1701,13.02925,96.4912,1.446966,1.811,0.781,2.925,"2022-12-08 10:29:00",8.696442,15.36954,15.19367,15.12,15.3994,15.39618,15.33398,-0.1806788,15.07,15.35902,15.62904,15.3,15.43195,99.58279,82.82691,108.0069,9.999883,12.17523,10.79044,49894.74,50142.55,51170.96,62192.5,62567.02,63498.06,2.175541,1.903141
"2022-12-08 12:00:00",1702,13.73059,95.58058,1.500454,1.539,0.533,2.325,"2022-12-08 11:21:00",4.70928,15.47795,15.26108,15.21,15.46035,15.44741,15.39449,0.2015321,15.22,15.40813,15.63898,15.25,15.46947,99.19476,73.5723,109.5463,9.946511,10.66316,10.93546,50045.5,50235.06,51183.73,62223.29,62452.3,63575.93,1.767342,1.878319
"2022-12-08 13:00:00",1703,14.63557,93.61684,1.558421,0.932,0.626,2.15,"2022-12-08 13:00:00",1.838036,15.68606,15.32238,15.2,15.5828,15.54619,15.47725,0.6853545,15.29,15.44205,15.6388,15.32,15.48283,98.67472,48.64599,111.4704,9.88133,6.89259,11.12434,49878.91,50276.43,51167.95,62047.62,62387.88,63451.51,1.936941,1.831164
"2022-12-08 14:00:00",1704,14.79455,93.59866,1.574102,1.89,0.289,2.575,"2022-12-08 13:46:30",7.216484,15.83071,15.30979,15.21,15.54986,15.57759,15.48488,1.265587,15.18,15.4571,15.68105,15.36,15.50374,100.7218,54.2789,113.2414,10.08903,7.543324,11.29603,49856.26,50265.13,51213.06,61981.59,62548.73,63439.74,2.510352,1.843356
"2022-12-08 15:00:00",1705,15.6942,91.24559,1.625807,1.248,1.053,3.6,"2022-12-08 14:55:00",6.649322,15.81268,15.40028,15.37,15.59986,15.56383,15.47903,0.1908501,15.18,15.5198,15.77116,15.48,15.53306,102.6389,44.92373,115.3428,10.26111,6.433053,11.49843,49968.59,50265.14,51219.08,61884.3,62555.45,63241.58,2.73154,1.865015
"2022-12-08 16:00:00",1706,16.331,86.2898,1.601459,3.162,0.503,4.2,"2022-12-08 15:37:30",33.97812,15.81061,15.54963,15.45,15.68137,15.58374,15.47301,0.5072637,15.25,15.55535,15.7785,15.4,15.53922,103.5203,57.76259,117.6814,10.31621,8.222893,11.73003,50077.89,50262.88,51199.52,61912.43,62445.59,63370.32,2.848661,1.86751
"2022-12-08 17:00:00",1707,16.35819,85.4561,1.588649,2.966,0.516,4.725,"2022-12-08 16:49:00",28.55405,15.74544,15.55358,15.42,15.71783,15.6095,15.47495,1.475414,15.13,15.56915,15.78245,15.36,15.54525,103.5447,82.30334,119.7992,10.31778,11.55681,11.93958,50086.2,50278.69,51243.12,61940.21,62672.32,63483.6,3.200055,1.864821
"2022-12-08 18:00:00",1708,16.26447,84.4575,1.560676,2.404,0.429,3.35,"2022-12-08 17:47:30",15.22539,15.68912,15.51013,15.42,15.69654,15.65876,15.51788,1.1341,15.19,15.60943,15.78706,15.39,15.5529,105.0201,82.78185,119.6783,10.47451,11.73765,11.92558,50105.04,50294.47,51231.09,61992.51,62564.88,63421.28,3.586749,1.868851
"2022-12-08 19:00:00",1709,16.10454,85.71067,1.567788,0.793,0.931,2.975,"2022-12-08 18:00:30",3.156594,15.60642,15.43974,15.24,15.63432,15.62695,15.5372,0.3905584,15.16,15.61588,15.7831,15.53,15.55838,104.3585,83.64833,118.9512,10.4242,12.09808,11.85174,49994.23,50248.57,51219.81,62116.71,62576.32,63205.73,3.580804,1.940034
"2022-12-08 20:00:00",1710,16.0399,86.08492,1.568269,0.286,0.538,2.025,"2022-12-08 19:48:30",0.5335789,15.55404,15.3951,15.22,15.58767,15.59077,15.48804,-1.06291,15.09,15.64236,15.78712,15.43,15.5672,100.6454,52.21129,118.1661,10.06293,7.705476,11.7713,50000.26,50149.32,51218.32,62167.39,62551.19,63349.55,3.903549,2.015569
"2022-12-08 21:00:00",1711,16.56919,87.05724,1.640429,2.866,1.123,4.5,"2022-12-08 20:19:30",33.8963,15.52365,15.36264,15.18,15.55767,15.56,15.46262,-0.2875105,15.27,15.6604,15.78431,15.49,15.56261,97.44684,72.88881,117.5848,9.749927,10.7361,11.71454,49975.39,50321.55,51222.81,62191.61,62451.18,63273.9,3.827544,1.98239
"2022-12-08 22:00:00",1712,16.59494,86.77766,1.637679,2.165,0.591,4.3,"2022-12-08 21:59:30",12.50637,15.51114,15.34698,15.21,15.54158,15.53768,15.46791,0.2732163,15.24,15.66028,15.78005,15.36,15.56086,96.05964,86.89441,117.043,9.614367,12.59441,11.661,49964.83,50391.48,51218.32,62153.73,62628.39,63456.21,3.675356,1.92835
"2022-12-08 23:00:00",1713,16.16849,85.69167,1.574237,2.099,1.023,4.775,"2022-12-08 22:05:00",16.82112,15.50208,15.33662,15.2,15.53507,15.53524,15.47906,0.254579,15.35,15.64802,15.7811,15.41,15.55642,97.35315,85.46278,116.287,9.745996,12.40688,11.58677,50061.32,50668.98,51278.47,62274.48,62774.97,63450.65,2.690958,1.826778
"2022-12-09 00:00:00",1714,15.35091,88.24628,1.538074,1.352,0.426,2.225,"2022-12-08 23:54:30",3.216345,15.48963,15.33155,15.2,15.53061,15.53683,15.50951,-0.2982845,15.3,15.6223,15.78883,15.38,15.56035,99.48405,77.42428,115.6104,9.960412,11.39822,11.51839,49958.05,50611.07,51247.65,62118.53,62785.34,63452.45,2.5564,1.816459
"2022-12-09 01:00:00",1715,15.13316,90.56445,1.556677,1.647,0.521,2.4,"2022-12-09 00:11:30",5.747237,15.47625,15.3157,15.15,15.51461,15.52177,15.48755,-1.006431,15.39,15.62777,15.79001,15.4,15.5584,101.1238,59.29809,115.3873,10.12803,8.761926,11.49664,50101.26,50631.38,51379.99,62403.45,62678.36,63608.06,2.611103,1.822214
"2022-12-09 02:00:00",1716,15.19339,89.26509,1.54029,1.033,0.613,2.375,"2022-12-09 01:44:00",2.217669,15.46347,15.30332,15.09,15.49919,15.50924,15.47023,-2.464888,15.34,15.62534,15.78999,15.28,15.56469,99.62116,16.57184,114.9974,9.980181,2.597641,11.45626,50011.58,50402.02,51487.51,62370.6,62470.99,63920.85,2.895663,1.869197
"2022-12-09 03:00:00",1717,15.04352,90.67531,1.549622,0.431,0.389,1.1,"2022-12-09 02:02:00",0.281305,15.45624,15.29759,15.13,15.48983,15.49259,15.44402,-2.533435,15.16,15.5928,15.79223,15.32,15.57211,97.60119,15.02756,114.2531,9.779019,2.362667,11.3803,50145.01,50379.44,51384.49,62504.79,62703.51,63728.99,3.653476,1.93169
"2022-12-09 04:00:00",1718,14.93255,92.42204,1.568205,0.646,0.595,1.725,"2022-12-09 03:38:30",1.000368,15.43383,15.28281,15.11,15.47558,15.47724,15.4197,-2.568965,15.19,15.58195,15.75618,15.38,15.57033,95.43492,14.3308,113.787,9.565007,2.256935,11.33431,50024.39,50277.91,51399.54,62374.72,62551.4,63657.4,3.834332,1.94344
