"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor7-final.CR1X","9086","OutputDiag"
"TIMESTAMP","RECORD","Anonymous1","PTemp_C_Avg","PTemp_C_Max","PTemp_C_Min","VBatt_Avg","VBatt_Max","VBatt_Min","IBatt_Avg","IBatt_Max","IBatt_Min","ILoad_Avg","ILoad_Max","ILoad_Min","V_in_chg_Avg","V_in_chg_Max","V_in_chg_Min","I_in_chg_Avg","I_in_chg_Max","I_in_chg_Min","ChargeTime","Anonymous2","Anonymous3","Anonymous4","Anonymous5","Anonymous6","Anonymous7","Anonymous8","Anonymous9","Anonymous10","Anonymous11","Anonymous12","Anonymous13","Anonymous14","Anonymous15","Anonymous16","Anonymous17","Anonymous18"
"TS","RN","","Deg C","Deg C","Deg C","volts","volts","volts","amps","amps","amps","amps","amps","amps","volts","volts","volts","amps","amps","amps","hr","","","","","","","","","","","","","","","","",""
"","","Smp","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-02-07 00:01:00",1,"MarMenor7",20.68,31.73,15.2,12.81,14.42,12.05,0.03837138,1.4759,-0.4067,0.2668338,0.4083,0.2308,8.65,21.88,0.186,0.252576,1.609,0,0.176,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-08 00:01:00",0,"MarMenor7",24.95,31.65,18.09,13.28,14.42,12.35,0.2090354,1.2356,-0.4024,0.2582368,0.4041,0.2291,12.29,22.36,0.078,0.3824241,1.3326,0,0.109,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-09 00:01:00",1,"MarMenor7",20.97,31.24,16.36,12.86,14.51,12.1,0.02176132,1.2649,-0.411,0.2724557,0.4127,0.2401,8.46,21.57,0.074,0.2433117,1.3779,0,0.246,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-10 00:01:00",2,"MarMenor7",19.02,20.36,17.94,12.24,12.96,11.86,-0.182019,0.4054,-0.4182,0.2821778,0.4197,0.1457,7.45,20.26,0.049,0.08135778,0.5258,0,0.384,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-11 00:01:00",3,"MarMenor7",21,26.66,17.67,12.51,14.52,11.66,0.1612265,1.8528,-0.4292,0.2842608,0.432,0.2407,8.48,22.28,0.044,0.3686693,1.9625,0,0.524,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-12 00:01:00",4,"MarMenor7",17.68,20.59,16.01,12.18,13.04,11.76,-0.1560042,0.7863,-0.4321,0.2973157,0.4338,0.271,7.953,21.23,0.046,0.1134507,0.838,0,0.662,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-13 00:01:00",5,"MarMenor7",22.11,33.3,15.63,12.44,14.28,11.55,0.2128985,1.7023,-0.4269,0.274206,0.4285,0.1441,8.08,20.5,0.045,0.415218,1.8289,0,0.803,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-14 00:01:00",6,"MarMenor7",23.06,33.26,17.51,12.84,14.45,11.95,0.117676,1.2238,-0.4126,0.2727166,0.4142,0.2408,8.75,21.76,0.044,0.3238336,1.4138,0,0.944,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-15 00:01:00",7,"MarMenor7",20.32,26.83,16.74,12.79,14.6,12.09,0.01843388,1.2178,-0.4154,0.2748795,0.4179,0.1458,8.5,21.46,0.043,0.2443782,1.2552,0,1.086,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-16 00:01:00",8,"MarMenor7",20.27,26.86,16.99,12.74,14.68,12.02,0.02780779,1.2982,-0.4226,0.2804359,0.4243,0.2409,8.17,21.03,0.043,0.2603571,1.3681,0,1.226,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-17 00:01:00",9,"MarMenor7",20.93,28.09,17.63,12.78,14.61,12.02,0.02725589,1.4446,-0.4196,0.2793691,0.4215,0.2411,8.57,22.5,0.047,0.2539656,1.5231,0,1.368,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-18 00:01:00",10,"MarMenor7",20.43,30,15.46,12.93,14.68,12.04,0.06553207,1.2426,-0.4038,0.263875,0.4055,0.1462,8.92,21.72,0.147,0.2742572,1.3692,0,1.511,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-19 00:01:00",11,"MarMenor7",21.11,30.75,14.87,13.05,14.54,12.1,0.0473711,1.1809,-0.4079,0.2655241,0.4096,0.2343,9.31,21.78,0.103,0.2575323,1.318,0,1.656,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-20 00:01:00",12,"MarMenor7",21.58,31.95,15.28,13.06,14.55,12.1,0.04153415,1.3434,-0.4131,0.2669548,0.4147,0.1465,9.31,21.55,0.284,0.2526113,1.356,0,1.8,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-21 00:01:00",13,"MarMenor7",20.78,29.16,15.02,13.07,14.58,12.12,0.0408154,1.2864,-0.4085,0.2658352,0.4102,0.2337,9.63,21.97,0.447,0.2493092,1.3996,0,1.947,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-22 00:01:00",14,"MarMenor7",21.16,28.48,16.98,12.96,14.58,12.11,0.02550897,1.3103,-0.4156,0.2683867,0.4172,0.2342,8.85,21.97,0.408,0.2444898,1.4162,0,2.088,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-23 00:01:00",15,"MarMenor7",22.19,30.93,17.04,12.92,14.5,12.13,0.03299655,1.2843,-0.4109,0.2680151,0.4125,0.1473,8.95,21.32,0.402,0.2504785,1.4062,0,2.233,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-24 00:01:00",16,"MarMenor7",22.37,29.83,17.83,13.08,14.58,12.1,0.04012038,1.198,-0.4121,0.2699759,0.4137,0.2396,9.43,22.53,0.203,0.2510546,1.3339,0,2.377,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-25 00:01:00",17,"MarMenor7",19.6,24.87,15.21,13.11,14.65,12.11,0.03059936,1.2611,-0.4178,0.2689932,0.4195,0.1472,9.8,22.95,0.165,0.2386051,1.3329,0,2.524,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-26 00:01:00",18,"MarMenor7",18.75,23.5,15.51,12.8,14.59,12.11,0.0189019,1.6366,-0.4139,0.2751585,0.4192,0.2378,8.97,21.37,0.212,0.2421399,1.7024,0,2.673,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-27 00:01:00",19,"MarMenor7",20.88,28.24,16.88,12.65,14.51,12.1,0.001105434,1.6225,-0.4192,0.2809159,0.4209,0.2404,8.55,22.14,0.108,0.2368585,1.7049,0,2.82,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-28 00:01:00",20,"MarMenor7",18.3,23.43,15.16,12.94,14.66,12.01,0.04872228,1.1571,-0.414,0.2700067,0.4156,0.1467,9.45,22.85,0.108,0.2538214,1.2621,0,2.966,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-29 00:01:00",21,"MarMenor7",18.77,30.06,13.57,13.02,14.65,11.97,0.04729375,1.2997,-0.4185,0.2739214,0.4213,0.2387,9.61,22.28,0.144,0.2619567,1.3965,0,3.115,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-01 00:01:00",22,"MarMenor7",20.87,30.56,15.07,13.1,14.62,12.11,0.04230806,1.1238,-0.417,0.272066,0.4187,0.1458,9.83,22.61,0.194,0.2556775,1.2602,0,3.265,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-02 00:01:00",23,"MarMenor7",20.06,28.23,15.45,13.15,14.65,12.11,0.03279755,1.113,-0.4188,0.2724511,0.4204,0.2391,10.13,22.57,0.245,0.2424572,1.2654,0,3.417,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-03 00:01:00",24,"MarMenor7",19.39,26.76,13.83,13.07,14.62,12.11,0.02731377,1.1783,-0.4169,0.273457,0.4185,0.2386,9.69,22.59,0.281,0.2431762,1.226,0,3.567,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-04 00:01:00",25,"MarMenor7",18.83,25.47,14.67,13.09,14.68,12.12,0.03188297,1.0916,-0.4092,0.2648819,0.4109,0.1457,9.89,23.16,0.227,0.2371529,1.1941,0,3.718,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-05 00:01:00",26,"MarMenor7",19.65,28.74,13.52,13.07,14.72,12.11,0.03453007,1.1315,-0.4083,0.2648915,0.4099,0.2302,9.63,22.37,0.293,0.2449982,1.2587,0,3.87,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-06 00:01:00",27,"MarMenor7",21.01,28.64,15.4,13.15,14.58,12.14,0.03701748,1.1034,-0.4077,0.2637643,0.4094,0.1461,10.13,22,0.271,0.2426482,1.2063,0,4.026,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-07 00:01:00",28,"MarMenor7",19.64,26.87,13.54,13.16,14.62,12.15,0.03232427,1.1135,-0.4089,0.2642099,0.4106,0.232,10.04,22.13,0.25,0.2411809,1.2186,0,4.181,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-08 00:01:00",29,"MarMenor7",19.5,26.13,15.8,13.03,14.62,12.15,0.01713043,1.351,-0.4143,0.2723249,0.416,0.24,9.47,22.32,0.293,0.2350771,1.4388,0,4.332,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-09 00:01:00",30,"MarMenor7",19.91,25.1,16.09,13.17,14.68,12.15,0.0438865,1.1729,-0.4093,0.2642268,0.411,0.146,10.23,22.78,0.186,0.2444217,1.2647,0,4.486,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-10 00:01:00",31,"MarMenor7",17.46,19.51,15.45,12.46,13.86,12.05,-0.1367789,1.3319,-0.4184,0.2815963,0.42,0.2522,8.21,20.26,0.17,0.1196569,1.3378,0,4.634,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-11 00:01:00",32,"MarMenor7",19.79,27.36,15.14,12.82,14.57,11.89,0.1712985,1.8147,-0.4218,0.2731846,0.4235,0.1451,9.88,22.21,0.117,0.3574073,1.8008,0,4.791,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-12 00:01:00",33,"MarMenor7",21.19,29.96,15.69,13.18,14.55,12.13,0.0527961,1.0038,-0.4094,0.2637907,0.411,0.2323,10.37,22.07,0.111,0.2532929,1.1602,0,4.951,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-13 00:01:00",34,"MarMenor7",21.21,28.14,15.6,13.19,14.58,12.17,0.03405688,1.0332,-0.4077,0.2638769,0.4093,0.2318,10.25,21.85,0.132,0.2416961,1.1835,0,5.11,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-14 00:01:00",35,"MarMenor7",20,27.3,14.89,13.23,14.65,12.14,0.03033152,0.9592,-0.4032,0.2582593,0.4049,0.1457,10.41,21.75,0.127,0.2319172,1.0707,0,5.271,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-15 00:01:00",36,"MarMenor7",21.15,30.24,14.19,13.19,14.54,12.15,0.0329385,1.0208,-0.4057,0.2588017,0.4074,0.2283,10.17,21.71,0.18,0.2376473,1.1512,0,5.43,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-16 00:01:00",37,"MarMenor7",23.16,31.44,16.81,13.2,14.54,12.16,0.03069611,1.0251,-0.4044,0.2615768,0.406,0.1456,10.22,22.06,0.183,0.2386644,1.18,0,5.59,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-17 00:01:00",38,"MarMenor7",23.64,30.61,18.24,13.15,14.54,12.16,0.03047083,1.0596,-0.4133,0.2652079,0.4149,0.2337,10.13,22.03,0.133,0.2412888,1.1669,0,5.75,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-18 00:01:00",39,"MarMenor7",22.35,28.52,17.33,13.19,14.62,12.15,0.03182581,1.0748,-0.4184,0.2728389,0.4202,0.2405,10.12,22.38,0.102,0.2487066,1.1982,0,5.91,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-19 00:01:00",40,"MarMenor7",23.01,31.79,17.73,13.11,14.54,12.2,0.02500417,1.1944,-0.4149,0.2679496,0.4164,0.1464,9.79,21.82,0.079,0.2403922,1.3091,0,6.068,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-20 00:01:00",41,"MarMenor7",23,28.94,19.2,13.08,14.58,12.16,0.03494646,1.1391,-0.4169,0.2744007,0.4185,0.2408,9.77,22.01,0.062,0.2562205,1.289,0,6.226,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-21 00:01:00",42,"MarMenor7",22.08,26.45,19.35,13.15,14.68,12.15,0.02999674,0.9946,-0.4179,0.2691718,0.4195,0.1469,9.93,22.29,0.052,0.2449797,1.164,0,6.383,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-22 00:01:00",43,"MarMenor7",21.06,23.51,19.44,12.96,14.72,12.09,0.0203058,1.2927,-0.4096,0.2686424,0.4113,0.2318,9.64,22.12,0.124,0.2394515,1.3023,0,6.541,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-23 00:01:00",44,"MarMenor7",22.77,28.81,19.37,13.15,14.62,12.15,0.04407291,1.0711,-0.4123,0.2649291,0.4142,0.2337,10.28,22.01,0.225,0.2526174,1.217,0,6.702,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-24 00:01:00",45,"MarMenor7",22.07,25.47,20.21,13.02,14.65,12.15,0.02337554,0.892,-0.4095,0.2654808,0.4112,0.1456,9.68,22.04,0.296,0.2416574,1.0411,0,6.86,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-25 00:01:00",46,"MarMenor7",20.28,21.39,18.89,12.58,13.7,11.97,-0.09042237,0.6859,-0.4113,0.2733611,0.4129,0.2458,8.87,19.85,0.193,0.1499726,0.7806,0,7.014,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-26 00:01:00",47,"MarMenor7",21.02,25.7,18.82,12.6,14.48,11.86,0.04604356,1.53,-0.4145,0.2702187,0.4161,0.1452,9.14,20.53,0.27,0.2691202,1.547,0,7.167,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-27 00:01:00",48,"MarMenor7",20.03,22.06,17.31,12.72,14.64,12.01,0.05165317,1.4926,-0.4037,0.2644213,0.4054,0.2249,9.87,22.37,0.281,0.2579247,1.4503,0,7.332,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-28 00:01:00",49,"MarMenor7",20.27,24.63,16.92,13.13,14.62,12.03,0.108154,1.0487,-0.4084,0.2580631,0.4101,0.2247,10.92,22.67,0.152,0.2885699,1.193,0,7.497,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-29 00:01:00",50,"MarMenor7",20.62,22.72,18.82,13.27,14.72,12.11,0.03688188,1.0014,-0.4023,0.2563227,0.4041,0.1461,11,23.05,0.146,0.2316978,1.0631,0,7.661,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-30 00:01:00",51,"MarMenor7",22.74,29.09,19.33,13.17,14.7,12.05,0.03934112,0.9386,-0.4034,0.2578866,0.4062,0.226,10.4,22.56,0.193,0.2460152,1.0631,0,7.826,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-03-31 00:01:00",52,"MarMenor7",18.89,21.49,17.28,13.04,14.76,12.2,0.001110416,1.1883,-0.4,0.2591204,0.4017,0.1464,9.84,21.29,0.144,0.2126314,1.2795,0,7.988,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-01 00:01:00",53,"MarMenor7",19.78,23.43,17.6,12.85,14.63,12.1,0.016275,1.4299,-0.415,0.2707822,0.4167,0.2303,9.43,22.44,0.137,0.2390625,1.4629,0,8.15,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-02 00:01:00",54,"MarMenor7",20.97,25.8,16.61,13.25,14.68,12.13,0.06835552,0.9991,-0.4116,0.2649069,0.4133,0.2323,11.05,22.78,0.147,0.2666065,1.1564,0,8.32,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-03 00:01:00",55,"MarMenor7",21.97,29.92,16.49,13.29,14.68,12.26,0.03614538,0.9627,-0.407,0.262318,0.4086,0.1454,10.75,22.48,0.105,0.2440933,1.1299,0,8.49,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-04 00:01:00",56,"MarMenor7",22.9,29.96,16.35,13.28,14.54,12.24,0.03410679,0.8677,-0.413,0.2636012,0.4146,0.2321,10.98,21.91,0.071,0.2404999,1.0131,0,8.66,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-05 00:01:00",57,"MarMenor7",22.79,28.49,17.36,13.16,14.58,12.24,0.02694556,0.8789,-0.4179,0.2693743,0.4194,0.145,11.05,22.19,0.119,0.2369109,0.9927,0,8.83,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-06 00:01:00",58,"MarMenor7",22.77,29.51,16.66,13.18,14.54,12.24,0.02862853,0.8219,-0.4081,0.2646348,0.4096,0.2339,11.05,22.06,0.204,0.2358348,0.9683,0,9,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-07 00:01:00",59,"MarMenor7",22.11,25.84,18.92,13.11,14.65,12.24,0.01123315,0.9703,-0.4114,0.2721359,0.4155,0.2394,10.29,21.6,0.27,0.2338988,1.1276,0,9.17,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-08 00:01:00",60,"MarMenor7",23.57,27.36,21.23,13.13,14.62,12.23,0.03796504,1.1474,-0.4094,0.2654647,0.4111,0.1467,10.28,21.88,0.255,0.2512219,1.2377,0,9.33,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-09 00:01:00",61,"MarMenor7",25.16,30.62,21.38,13.12,14.5,12.26,0.03136531,0.9264,-0.4088,0.2653904,0.4105,0.2207,10.36,21.65,0.132,0.2474571,1.0689,0,9.5,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-04-10 00:01:00",62,"MarMenor7",23.5,30.55,19.35,13.25,14.56,12.17,0.03792536,0.8023,-0.4104,0.2634147,0.412,0.1461,11.31,22.79,0.088,0.2405025,0.9186,0,9.67,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
