"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor7-final.CR1X","33968","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","SDI_Salinity_1m","SDI_Salinity_3m","SDI_Salinity_6m","Mean_Chl_ugl","Mean_Turb_NTU","SB_Cond_1m","SB_Temp_1m","SB_Press_1m","SB_Cond_6m","SB_Temp_6m","SB_Press_6m"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","","","","ug/l","NTU","","","","","",""
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-30 19:00:00",252,18.55538,73.3712,1.565808,2.62,1.158,5.2,"2023-05-30 18:07:00",29.5847,23.1505,22.94986,22.82,23.20772,23.20618,23.15322,22.64272,22.88,23.10597,23.04204,22.45,22.95804,109.4846,116.1616,109.6592,9.400203,10.03194,9.413732,60527.9,60618.56,60361.62,63443.14,63457.8,63722.23,42.23274,42.24331,42.43382,1.024294,1.338638,6.023644,22.93509,0.6894,5.99246,22.62519,4.9976
"2023-05-30 20:00:00",253,19.5211,69.48599,1.576453,2.388,0.513,3.9,"2023-05-30 19:59:30",15.5291,23.1058,22.91514,22.81,23.17179,23.17365,23.12159,22.65684,22.79,23.05289,23.02991,22.61,22.92781,110.5691,114.4577,110.2365,9.499574,9.882127,9.468719,60497.52,60558.46,60376.43,63429.02,63485.49,63492.03,42.22257,42.26326,42.26797,1.085125,1.319693,6.01664,22.88412,0.6793,5.99622,22.64677,4.9842
"2023-05-30 21:00:00",254,20.08369,69.54731,1.632333,2.977,0.545,4.175,"2023-05-30 20:30:30",29.03386,23.04537,22.8538,22.71,23.10781,23.10651,23.05538,22.66832,22.73,23.04225,23.04969,22.52,22.87152,111.0103,112.7398,110.6547,9.548603,9.731671,9.514814,60402.67,60497.57,60380.88,63452.69,63491.65,63629.11,42.23962,42.26769,42.36674,1.119208,1.370329,6.011041,22.82777,0.6844,5.997303,22.64826,5.0067
"2023-05-30 22:00:00",255,19.21998,75.82259,1.688244,2.33,0.712,4.025,"2023-05-30 21:13:00",16.37016,22.9987,22.79687,22.63,23.05252,23.05147,23.00099,22.66335,22.63,23.02177,23.09558,22.46,22.81941,111.2459,111.0046,110.9324,9.579233,9.582791,9.548139,60313.73,60463.01,60406.05,63503.8,63611.05,63748.3,42.27645,42.35372,42.45261,1.0434,1.400064,6.004488,22.77247,0.69,5.99617,22.63743,5.0011
"2023-05-30 23:00:00",256,19.47235,76.7535,1.736004,3.139,0.471,4.759,"2023-05-30 22:59:00",33.12017,22.95359,22.75943,22.6,23.01385,23.01367,22.96387,22.65519,22.62,22.98239,23.03691,22.57,22.78629,111.2224,108.8835,110.8403,9.584039,9.401146,9.546226,60285.57,60396.89,60366.79,63508.93,63537.12,63545.43,42.28015,42.30046,42.30644,1.058439,1.368793,5.999576,22.72803,0.6784,5.994393,22.62422,4.9999
"2023-05-31 00:00:00",257,19.39775,76.649,1.725513,3.749,0.587,5.075,"2023-05-30 23:00:30",56.62308,22.91254,22.71291,22.56,22.96737,22.96772,22.91843,22.63988,22.58,22.94058,23.05918,22.41,22.74157,110.919,106.9194,110.6128,9.566364,9.234257,9.534744,60251.47,60358.59,60366.07,63512.86,63571.61,63743.7,42.28298,42.3253,42.4493,0.9448074,1.361042,5.995492,22.69221,0.6902,5.993601,22.61729,5.0057
"2023-05-31 01:00:00",258,19.34804,78.74995,1.767476,3.706,0.303,4.55,"2023-05-31 00:45:00",51.94212,22.86989,22.6694,22.52,22.92272,22.92254,22.87292,22.63799,22.62,22.90108,23.06322,22.5,22.69536,110.4301,104.3861,110.1094,9.532096,9.015789,9.499714,60190.71,60309.01,60463.82,63503.14,63442.8,63739.71,42.27598,42.2325,42.44643,0.8311253,1.288063,5.991285,22.65527,0.6864,5.997829,22.65815,4.9977
"2023-05-31 02:00:00",259,19.46467,80.10767,1.81054,4.046,0.501,5.25,"2023-05-31 01:39:00",69.33528,22.83542,22.63499,22.46,22.8901,22.89108,22.84158,22.65151,22.56,22.87069,23.03811,22.51,22.66443,109.5651,103.6534,109.219,9.463637,8.950196,9.428451,60118.08,60278.95,60365.33,63521.93,63508.14,63615.18,42.28951,42.27957,42.3567,0.8487493,1.312956,5.986996,22.61736,0.6878999,5.994827,22.63353,4.9931
"2023-05-31 03:00:00",260,19.62855,78.06274,1.782678,3.452,0.437,4.4,"2023-05-31 02:25:00",43.08276,22.80998,22.60839,22.49,22.86252,22.8632,22.81465,22.64557,22.58,22.84682,23.01429,22.49,22.64074,108.4843,106.7431,108.2413,9.375035,9.218033,9.348269,60192.19,60245.89,60363.08,63543.47,63462.95,63639.73,42.30503,42.24702,42.37439,0.7865027,1.29674,5.984131,22.59383,0.6856,5.991939,22.60858,4.987
"2023-05-31 04:00:00",261,19.44009,79.34554,1.791046,1.976,0.767,3,"2023-05-31 03:08:00",10.91071,22.79528,22.59472,22.47,22.84818,22.8479,22.7978,22.62037,22.45,22.82397,22.98728,22.51,22.62253,106.8776,105.9281,106.7948,9.238602,9.152052,9.226549,60129.94,60204.56,60342.35,63501.32,63593.37,63624.73,42.27467,42.34098,42.36358,0.7891663,1.378491,5.98247,22.57934,0.6787,5.989561,22.58821,4.9822
"2023-05-31 05:00:00",262,19.64196,78.3877,1.791721,1.334,0.517,2.125,"2023-05-31 04:39:00",3.348378,22.76956,22.57954,22.44,22.82796,22.82827,22.77783,22.60418,22.46,22.80599,22.96859,22.52,22.61249,106.3033,105.6629,105.624,9.191624,9.131955,9.127148,60209.22,60206.06,60328.27,63627.58,63582.48,63570.46,42.36563,42.33314,42.32448,0.7884292,1.299052,5.979631,22.56506,0.6777,5.987859,22.57541,4.9858
"2023-05-31 06:00:00",263,19.83064,77.51522,1.792568,2.107,0.537,3.525,"2023-05-31 06:00:00",11.18729,22.75282,22.56604,22.36,22.81604,22.81453,22.76387,22.58898,22.55,22.78984,22.95076,22.38,22.5951,105.5815,104.9262,104.3291,9.131565,9.070919,9.018247,60187.75,60187.29,60543.81,63736.7,63430.59,63973.09,42.44425,42.22371,42.61457,0.7768202,1.165644,5.978113,22.54322,0.6779,5.985294,22.5536,4.983
